call_id,timestamp,region,call_type,call_duration,priority_level,agent_available,weather_flag,is_holiday,call_volume_next_interval,hour,day_of_week,is_weekend,lag_1,rolling_call_count,moving_avg_3
1180,2025-01-05 02:20:00,West,Police,225,2,25,Normal,1,33,2,6,1,20.0,73.0,24.333333333333332
1181,2025-01-05 02:25:00,East,Medical,761,3,12,Severe,0,40,2,6,1,33.0,93.0,31.0
1182,2025-01-05 02:30:00,East,Other,152,1,28,Severe,0,48,2,6,1,40.0,121.0,40.333333333333336
1183,2025-01-05 02:35:00,South,Medical,746,3,6,Normal,0,20,2,6,1,48.0,108.0,36.0
1184,2025-01-05 02:40:00,South,Police,350,2,19,Normal,0,13,2,6,1,20.0,81.0,27.0
1185,2025-01-05 02:45:00,South,Police,502,2,17,Normal,0,18,2,6,1,13.0,51.0,17.0
1186,2025-01-05 02:50:00,South,Medical,693,3,28,Normal,0,21,2,6,1,18.0,52.0,17.333333333333332
1187,2025-01-05 02:55:00,West,Police,781,2,7,Normal,0,19,2,6,1,21.0,58.0,19.333333333333332
1188,2025-01-05 03:00:00,Central,Other,168,1,29,Normal,0,18,3,6,1,19.0,58.0,19.333333333333332
1189,2025-01-05 03:05:00,East,Medical,361,3,16,Severe,0,40,3,6,1,18.0,77.0,25.666666666666668
1190,2025-01-05 03:10:00,Central,Other,265,1,17,Severe,1,53,3,6,1,40.0,111.0,37.0
1191,2025-01-05 03:15:00,West,Police,507,2,14,Normal,0,16,3,6,1,53.0,109.0,36.333333333333336
1192,2025-01-05 03:20:00,Central,Medical,659,3,14,Normal,0,22,3,6,1,16.0,91.0,30.333333333333332
1193,2025-01-05 03:25:00,East,Fire,845,4,13,Severe,0,40,3,6,1,22.0,78.0,26.0
1194,2025-01-05 03:30:00,South,Medical,652,3,8,Normal,0,24,3,6,1,40.0,86.0,28.666666666666668
1195,2025-01-05 03:35:00,North,Medical,461,3,13,Normal,0,28,3,6,1,24.0,92.0,30.666666666666668
1196,2025-01-05 03:40:00,East,Other,206,1,12,Severe,0,37,3,6,1,28.0,89.0,29.666666666666668
1197,2025-01-05 03:45:00,West,Police,472,2,9,Normal,0,17,3,6,1,37.0,82.0,27.333333333333332
1198,2025-01-05 03:50:00,South,Police,233,2,13,Normal,0,15,3,6,1,17.0,69.0,23.0
1199,2025-01-05 03:55:00,West,Medical,885,3,19,Normal,0,13,3,6,1,15.0,45.0,15.0
1200,2025-01-05 04:00:00,Central,Medical,878,3,26,Normal,0,20,4,6,1,13.0,48.0,16.0
1201,2025-01-05 04:05:00,East,Medical,835,3,7,Normal,0,11,4,6,1,20.0,44.0,14.666666666666666
1202,2025-01-05 04:10:00,East,Medical,310,3,10,Normal,0,14,4,6,1,11.0,45.0,15.0
1203,2025-01-05 04:15:00,West,Other,275,1,7,Normal,0,14,4,6,1,14.0,39.0,13.0
1204,2025-01-05 04:20:00,South,Police,234,2,19,Normal,0,20,4,6,1,14.0,48.0,16.0
1205,2025-01-05 04:25:00,Central,Medical,646,3,12,Normal,0,27,4,6,1,20.0,61.0,20.333333333333332
1206,2025-01-05 04:30:00,East,Police,749,2,23,Normal,0,26,4,6,1,27.0,73.0,24.333333333333332
1207,2025-01-05 04:35:00,East,Police,662,2,28,Normal,1,29,4,6,1,26.0,82.0,27.333333333333332
1208,2025-01-05 04:40:00,South,Medical,883,3,9,Normal,0,17,4,6,1,29.0,72.0,24.0
1209,2025-01-05 04:45:00,Central,Police,247,2,14,Normal,0,27,4,6,1,17.0,73.0,24.333333333333332
1210,2025-01-05 04:50:00,West,Police,596,2,18,Normal,0,21,4,6,1,27.0,65.0,21.666666666666668
1211,2025-01-05 04:55:00,Central,Other,329,1,7,Normal,0,19,4,6,1,21.0,67.0,22.333333333333332
1212,2025-01-05 05:00:00,East,Medical,547,3,9,Normal,0,17,5,6,1,19.0,57.0,19.0
1213,2025-01-05 05:05:00,East,Medical,592,3,10,Normal,0,20,5,6,1,17.0,56.0,18.666666666666668
1214,2025-01-05 05:10:00,East,Other,107,1,17,Normal,0,27,5,6,1,20.0,64.0,21.333333333333332
1215,2025-01-05 05:15:00,South,Fire,517,4,21,Normal,0,26,5,6,1,27.0,73.0,24.333333333333332
1216,2025-01-05 05:20:00,North,Fire,684,4,29,Normal,1,28,5,6,1,26.0,81.0,27.0
1217,2025-01-05 05:25:00,East,Police,642,2,29,Normal,0,15,5,6,1,28.0,69.0,23.0
1218,2025-01-05 05:30:00,North,Medical,545,3,20,Normal,0,16,5,6,1,15.0,59.0,19.666666666666668
1219,2025-01-05 05:35:00,South,Medical,741,3,13,Normal,0,16,5,6,1,16.0,47.0,15.666666666666666
1220,2025-01-05 05:40:00,East,Medical,324,3,10,Normal,0,25,5,6,1,16.0,57.0,19.0
1221,2025-01-05 05:45:00,South,Other,205,1,20,Normal,0,12,5,6,1,25.0,53.0,17.666666666666668
1222,2025-01-05 05:50:00,East,Fire,609,4,17,Normal,0,20,5,6,1,12.0,57.0,19.0
1223,2025-01-05 05:55:00,North,Police,270,2,24,Normal,0,17,5,6,1,20.0,49.0,16.333333333333332
1224,2025-01-05 06:00:00,Central,Other,200,1,27,Normal,0,22,6,6,1,17.0,59.0,19.666666666666668
1225,2025-01-05 06:05:00,North,Medical,475,3,23,Normal,0,17,6,6,1,22.0,56.0,18.666666666666668
1226,2025-01-05 06:10:00,South,Medical,649,3,21,Normal,0,21,6,6,1,17.0,60.0,20.0
1227,2025-01-05 06:15:00,North,Medical,860,3,14,Normal,0,20,6,6,1,21.0,58.0,19.333333333333332
1228,2025-01-05 06:20:00,Central,Medical,611,3,11,Normal,0,22,6,6,1,20.0,63.0,21.0
1229,2025-01-05 06:25:00,Central,Other,156,1,29,Normal,0,21,6,6,1,22.0,63.0,21.0
1230,2025-01-05 06:30:00,West,Medical,411,3,18,Normal,0,17,6,6,1,21.0,60.0,20.0
1231,2025-01-05 06:35:00,West,Police,367,2,26,Normal,0,21,6,6,1,17.0,59.0,19.666666666666668
1232,2025-01-05 06:40:00,North,Other,318,1,21,Normal,0,26,6,6,1,21.0,64.0,21.333333333333332
1233,2025-01-05 06:45:00,West,Fire,531,4,21,Normal,1,37,6,6,1,26.0,84.0,28.0
1234,2025-01-05 06:50:00,Central,Police,645,2,5,Severe,1,66,6,6,1,37.0,129.0,43.0
1235,2025-01-05 06:55:00,Central,Police,351,2,14,Severe,0,49,6,6,1,66.0,152.0,50.666666666666664
1236,2025-01-05 07:00:00,West,Medical,595,3,8,Normal,0,13,7,6,1,49.0,128.0,42.666666666666664
1237,2025-01-05 07:05:00,East,Police,632,2,11,Normal,0,18,7,6,1,13.0,80.0,26.666666666666668
1238,2025-01-05 07:10:00,East,Police,211,2,21,Normal,0,19,7,6,1,18.0,50.0,16.666666666666668
1239,2025-01-05 07:15:00,East,Medical,376,3,20,Normal,0,13,7,6,1,19.0,50.0,16.666666666666668
1240,2025-01-05 07:20:00,South,Police,664,2,26,Normal,0,22,7,6,1,13.0,54.0,18.0
1241,2025-01-05 07:25:00,West,Fire,955,4,6,Normal,0,22,7,6,1,22.0,57.0,19.0
1242,2025-01-05 07:30:00,North,Fire,728,4,18,Severe,1,51,7,6,1,22.0,95.0,31.666666666666668
1243,2025-01-05 07:35:00,West,Fire,1121,4,9,Normal,0,21,7,6,1,51.0,94.0,31.333333333333332
1244,2025-01-05 07:40:00,South,Medical,725,3,24,Normal,0,23,7,6,1,21.0,95.0,31.666666666666668
1245,2025-01-05 07:45:00,North,Police,673,2,5,Normal,0,21,7,6,1,23.0,65.0,21.666666666666668
1246,2025-01-05 07:50:00,North,Medical,364,3,16,Normal,0,20,7,6,1,21.0,64.0,21.333333333333332
1247,2025-01-05 07:55:00,South,Medical,873,3,25,Normal,0,23,7,6,1,20.0,64.0,21.333333333333332
1248,2025-01-05 08:00:00,East,Fire,1189,4,28,Normal,0,29,8,6,1,23.0,72.0,24.0
1249,2025-01-05 08:05:00,North,Police,565,2,25,Normal,0,23,8,6,1,29.0,75.0,25.0
1250,2025-01-05 08:10:00,Central,Medical,360,3,13,Normal,0,28,8,6,1,23.0,80.0,26.666666666666668
1251,2025-01-05 08:15:00,South,Other,144,1,28,Normal,0,30,8,6,1,28.0,81.0,27.0
1252,2025-01-05 08:20:00,South,Police,750,2,25,Normal,0,33,8,6,1,30.0,91.0,30.333333333333332
1253,2025-01-05 08:25:00,East,Other,275,1,26,Normal,0,39,8,6,1,33.0,102.0,34.0
1254,2025-01-05 08:30:00,Central,Medical,878,3,9,Severe,0,54,8,6,1,39.0,126.0,42.0
1255,2025-01-05 08:35:00,North,Police,393,2,25,Normal,0,29,8,6,1,54.0,122.0,40.666666666666664
1256,2025-01-05 08:40:00,West,Medical,821,3,19,Normal,0,30,8,6,1,29.0,113.0,37.666666666666664
1257,2025-01-05 08:45:00,South,Other,105,1,25,Normal,0,41,8,6,1,30.0,100.0,33.333333333333336
1258,2025-01-05 08:50:00,North,Police,243,2,5,Normal,0,28,8,6,1,41.0,99.0,33.0
1259,2025-01-05 08:55:00,Central,Police,669,2,25,Normal,0,29,8,6,1,28.0,98.0,32.666666666666664
1260,2025-01-05 09:00:00,West,Medical,696,3,21,Normal,0,30,9,6,1,29.0,87.0,29.0
1261,2025-01-05 09:05:00,East,Medical,540,3,7,Severe,0,49,9,6,1,30.0,108.0,36.0
1262,2025-01-05 09:10:00,East,Other,263,1,23,Normal,0,36,9,6,1,49.0,115.0,38.333333333333336
1263,2025-01-05 09:15:00,West,Police,341,2,26,Normal,0,35,9,6,1,36.0,120.0,40.0
1264,2025-01-05 09:20:00,South,Medical,477,3,9,Severe,1,74,9,6,1,35.0,145.0,48.333333333333336
1265,2025-01-05 09:25:00,West,Police,484,2,14,Normal,0,20,9,6,1,74.0,129.0,43.0
1266,2025-01-05 09:30:00,West,Fire,474,4,7,Normal,0,36,9,6,1,20.0,130.0,43.333333333333336
1267,2025-01-05 09:35:00,East,Medical,554,3,7,Normal,0,36,9,6,1,36.0,92.0,30.666666666666668
1268,2025-01-05 09:40:00,South,Medical,633,3,17,Normal,0,33,9,6,1,36.0,105.0,35.0
1269,2025-01-05 09:45:00,South,Police,395,2,10,Normal,0,32,9,6,1,33.0,101.0,33.666666666666664
1270,2025-01-05 09:50:00,North,Other,140,1,19,Normal,0,31,9,6,1,32.0,96.0,32.0
1271,2025-01-05 09:55:00,West,Medical,883,3,22,Normal,0,32,9,6,1,31.0,95.0,31.666666666666668
1272,2025-01-05 10:00:00,South,Police,302,2,25,Normal,0,15,10,6,1,32.0,78.0,26.0
1273,2025-01-05 10:05:00,West,Other,149,1,24,Normal,0,27,10,6,1,15.0,74.0,24.666666666666668
1274,2025-01-05 10:10:00,North,Medical,600,3,6,Normal,0,7,10,6,1,27.0,49.0,16.333333333333332
1275,2025-01-05 10:15:00,East,Other,300,1,28,Normal,0,28,10,6,1,7.0,62.0,20.666666666666668
1276,2025-01-05 10:20:00,South,Police,697,2,15,Normal,0,21,10,6,1,28.0,56.0,18.666666666666668
1277,2025-01-05 10:25:00,South,Other,170,1,16,Normal,0,7,10,6,1,21.0,56.0,18.666666666666668
1278,2025-01-05 10:30:00,Central,Police,445,2,20,Normal,0,17,10,6,1,7.0,45.0,15.0
1279,2025-01-05 10:35:00,North,Police,255,2,19,Severe,1,64,10,6,1,17.0,88.0,29.333333333333332
1280,2025-01-05 10:40:00,East,Police,373,2,24,Normal,0,16,10,6,1,64.0,97.0,32.333333333333336
1281,2025-01-05 10:45:00,North,Police,270,2,13,Normal,0,12,10,6,1,16.0,92.0,30.666666666666668
1282,2025-01-05 10:50:00,Central,Medical,755,3,17,Normal,1,35,10,6,1,12.0,63.0,21.0
1283,2025-01-05 10:55:00,West,Other,202,1,13,Normal,0,18,10,6,1,35.0,65.0,21.666666666666668
1284,2025-01-05 11:00:00,North,Medical,587,3,26,Normal,0,24,11,6,1,18.0,77.0,25.666666666666668
1285,2025-01-05 11:05:00,North,Police,357,2,21,Normal,0,11,11,6,1,24.0,53.0,17.666666666666668
1286,2025-01-05 11:10:00,East,Police,673,2,24,Normal,0,32,11,6,1,11.0,67.0,22.333333333333332
1287,2025-01-05 11:15:00,South,Other,179,1,24,Normal,0,16,11,6,1,32.0,59.0,19.666666666666668
1288,2025-01-05 11:20:00,Central,Police,208,2,19,Normal,0,22,11,6,1,16.0,70.0,23.333333333333332
1289,2025-01-05 11:25:00,East,Other,243,1,24,Normal,0,28,11,6,1,22.0,66.0,22.0
1290,2025-01-05 11:30:00,North,Medical,377,3,26,Normal,0,14,11,6,1,28.0,64.0,21.333333333333332
1291,2025-01-05 11:35:00,Central,Other,267,1,5,Normal,0,27,11,6,1,14.0,69.0,23.0
1292,2025-01-05 11:40:00,North,Other,207,1,5,Normal,0,13,11,6,1,27.0,54.0,18.0
1293,2025-01-05 11:45:00,Central,Medical,539,3,17,Normal,0,13,11,6,1,13.0,53.0,17.666666666666668
1294,2025-01-05 11:50:00,Central,Medical,333,3,22,Normal,0,12,11,6,1,13.0,38.0,12.666666666666666
1295,2025-01-05 11:55:00,West,Police,575,2,24,Normal,0,22,11,6,1,12.0,47.0,15.666666666666666
1296,2025-01-05 12:00:00,East,Police,265,2,28,Normal,0,24,12,6,1,22.0,58.0,19.333333333333332
1297,2025-01-05 12:05:00,Central,Medical,374,3,14,Normal,0,23,12,6,1,24.0,69.0,23.0
1298,2025-01-05 12:10:00,West,Fire,561,4,25,Severe,1,39,12,6,1,23.0,86.0,28.666666666666668
1299,2025-01-05 12:15:00,West,Fire,546,4,26,Normal,0,14,12,6,1,39.0,76.0,25.333333333333332
1300,2025-01-05 12:20:00,North,Police,241,2,19,Normal,0,17,12,6,1,14.0,70.0,23.333333333333332
1301,2025-01-05 12:25:00,West,Medical,313,3,23,Normal,0,30,12,6,1,17.0,61.0,20.333333333333332
1302,2025-01-05 12:30:00,North,Other,231,1,21,Normal,0,22,12,6,1,30.0,69.0,23.0
1303,2025-01-05 12:35:00,Central,Medical,693,3,12,Normal,0,20,12,6,1,22.0,72.0,24.0
1304,2025-01-05 12:40:00,West,Police,605,2,29,Normal,0,23,12,6,1,20.0,65.0,21.666666666666668
1305,2025-01-05 12:45:00,South,Medical,406,3,9,Severe,0,42,12,6,1,23.0,85.0,28.333333333333332
1306,2025-01-05 12:50:00,South,Police,754,2,18,Normal,0,14,12,6,1,42.0,79.0,26.333333333333332
1307,2025-01-05 12:55:00,Central,Fire,675,4,28,Normal,0,25,12,6,1,14.0,81.0,27.0
1308,2025-01-05 13:00:00,South,Medical,605,3,12,Normal,0,27,13,6,1,25.0,66.0,22.0
1309,2025-01-05 13:05:00,West,Other,330,1,8,Normal,0,15,13,6,1,27.0,67.0,22.333333333333332
1310,2025-01-05 13:10:00,North,Medical,323,3,19,Normal,0,17,13,6,1,15.0,59.0,19.666666666666668
1311,2025-01-05 13:15:00,West,Medical,582,3,18,Normal,0,11,13,6,1,17.0,43.0,14.333333333333334
1312,2025-01-05 13:20:00,West,Medical,415,3,27,Normal,1,30,13,6,1,11.0,58.0,19.333333333333332
1313,2025-01-05 13:25:00,West,Police,778,2,6,Severe,0,37,13,6,1,30.0,78.0,26.0
1314,2025-01-05 13:30:00,North,Medical,753,3,25,Normal,0,20,13,6,1,37.0,87.0,29.0
1315,2025-01-05 13:35:00,Central,Medical,493,3,18,Normal,0,23,13,6,1,20.0,80.0,26.666666666666668
1316,2025-01-05 13:40:00,North,Fire,440,4,8,Normal,0,19,13,6,1,23.0,62.0,20.666666666666668
1317,2025-01-05 13:45:00,South,Medical,435,3,27,Normal,0,25,13,6,1,19.0,67.0,22.333333333333332
1318,2025-01-05 13:50:00,West,Medical,829,3,11,Normal,0,26,13,6,1,25.0,70.0,23.333333333333332
1319,2025-01-05 13:55:00,East,Other,348,1,7,Normal,0,19,13,6,1,26.0,70.0,23.333333333333332
1320,2025-01-05 14:00:00,East,Medical,476,3,24,Normal,0,20,14,6,1,19.0,65.0,21.666666666666668
1321,2025-01-05 14:05:00,East,Medical,760,3,10,Normal,0,26,14,6,1,20.0,65.0,21.666666666666668
1322,2025-01-05 14:10:00,East,Police,238,2,14,Normal,0,20,14,6,1,26.0,66.0,22.0
1323,2025-01-05 14:15:00,East,Medical,394,3,29,Normal,0,22,14,6,1,20.0,68.0,22.666666666666668
1324,2025-01-05 14:20:00,West,Medical,854,3,24,Normal,0,17,14,6,1,22.0,59.0,19.666666666666668
1325,2025-01-05 14:25:00,East,Police,571,2,23,Normal,0,16,14,6,1,17.0,55.0,18.333333333333332
1326,2025-01-05 14:30:00,Central,Police,760,2,10,Normal,0,16,14,6,1,16.0,49.0,16.333333333333332
1327,2025-01-05 14:35:00,West,Police,790,2,27,Normal,0,23,14,6,1,16.0,55.0,18.333333333333332
1328,2025-01-05 14:40:00,North,Police,307,2,24,Normal,0,22,14,6,1,23.0,61.0,20.333333333333332
1329,2025-01-05 14:45:00,West,Police,282,2,22,Normal,0,26,14,6,1,22.0,71.0,23.666666666666668
1330,2025-01-05 14:50:00,West,Medical,561,3,29,Normal,0,18,14,6,1,26.0,66.0,22.0
1331,2025-01-05 14:55:00,South,Other,108,1,6,Normal,1,29,14,6,1,18.0,73.0,24.333333333333332
1332,2025-01-05 15:00:00,North,Police,215,2,5,Normal,0,15,15,6,1,29.0,62.0,20.666666666666668
1333,2025-01-05 15:05:00,Central,Medical,695,3,14,Severe,0,30,15,6,1,15.0,74.0,24.666666666666668
1334,2025-01-05 15:10:00,East,Police,604,2,5,Normal,0,20,15,6,1,30.0,65.0,21.666666666666668
1335,2025-01-05 15:15:00,North,Medical,322,3,24,Normal,0,23,15,6,1,20.0,73.0,24.333333333333332
1336,2025-01-05 15:20:00,Central,Police,649,2,25,Normal,0,20,15,6,1,23.0,63.0,21.0
1337,2025-01-05 15:25:00,East,Other,385,1,10,Normal,1,31,15,6,1,20.0,74.0,24.666666666666668
1338,2025-01-05 15:30:00,North,Other,148,1,25,Normal,0,19,15,6,1,31.0,70.0,23.333333333333332
1339,2025-01-05 15:35:00,North,Medical,865,3,25,Normal,0,20,15,6,1,19.0,70.0,23.333333333333332
1340,2025-01-05 15:40:00,North,Fire,1060,4,22,Severe,0,35,15,6,1,20.0,74.0,24.666666666666668
1341,2025-01-05 15:45:00,West,Police,249,2,18,Normal,0,13,15,6,1,35.0,68.0,22.666666666666668
1342,2025-01-05 15:50:00,North,Medical,463,3,21,Normal,0,26,15,6,1,13.0,74.0,24.666666666666668
1343,2025-01-05 15:55:00,South,Police,392,2,27,Normal,0,28,15,6,1,26.0,67.0,22.333333333333332
1344,2025-01-05 16:00:00,Central,Police,621,2,8,Normal,0,20,16,6,1,28.0,74.0,24.666666666666668
1345,2025-01-05 16:05:00,South,Other,199,1,10,Normal,0,18,16,6,1,20.0,66.0,22.0
1346,2025-01-05 16:10:00,East,Fire,925,4,6,Normal,0,15,16,6,1,18.0,53.0,17.666666666666668
1347,2025-01-05 16:15:00,North,Medical,314,3,7,Normal,0,23,16,6,1,15.0,56.0,18.666666666666668
1348,2025-01-05 16:20:00,Central,Fire,801,4,25,Normal,0,17,16,6,1,23.0,55.0,18.333333333333332
1349,2025-01-05 16:25:00,North,Other,284,1,28,Normal,0,23,16,6,1,17.0,63.0,21.0
1350,2025-01-05 16:30:00,West,Police,665,2,12,Normal,0,19,16,6,1,23.0,59.0,19.666666666666668
1351,2025-01-05 16:35:00,West,Medical,335,3,17,Normal,0,24,16,6,1,19.0,66.0,22.0
1352,2025-01-05 16:40:00,East,Medical,527,3,14,Normal,0,19,16,6,1,24.0,62.0,20.666666666666668
1353,2025-01-05 16:45:00,East,Other,359,1,9,Normal,0,25,16,6,1,19.0,68.0,22.666666666666668
1354,2025-01-05 16:50:00,South,Fire,1100,4,20,Normal,0,23,16,6,1,25.0,67.0,22.333333333333332
1355,2025-01-05 16:55:00,East,Medical,772,3,28,Normal,0,18,16,6,1,23.0,66.0,22.0
1356,2025-01-05 17:00:00,South,Other,201,1,13,Normal,0,17,17,6,1,18.0,58.0,19.333333333333332
1357,2025-01-05 17:05:00,East,Medical,410,3,12,Normal,0,19,17,6,1,17.0,54.0,18.0
1358,2025-01-05 17:10:00,North,Medical,609,3,21,Normal,0,20,17,6,1,19.0,56.0,18.666666666666668
1359,2025-01-05 17:15:00,East,Medical,485,3,12,Normal,0,23,17,6,1,20.0,62.0,20.666666666666668
1360,2025-01-05 17:20:00,West,Police,556,2,7,Normal,0,17,17,6,1,23.0,60.0,20.0
1361,2025-01-05 17:25:00,East,Police,768,2,13,Normal,0,20,17,6,1,17.0,60.0,20.0
1362,2025-01-05 17:30:00,Central,Police,383,2,27,Normal,0,19,17,6,1,20.0,56.0,18.666666666666668
1363,2025-01-05 17:35:00,North,Fire,408,4,16,Normal,0,23,17,6,1,19.0,62.0,20.666666666666668
1364,2025-01-05 17:40:00,East,Other,302,1,25,Normal,0,29,17,6,1,23.0,71.0,23.666666666666668
1365,2025-01-05 17:45:00,Central,Other,137,1,25,Normal,0,21,17,6,1,29.0,73.0,24.333333333333332
1366,2025-01-05 17:50:00,West,Medical,798,3,22,Normal,0,19,17,6,1,21.0,69.0,23.0
1367,2025-01-05 17:55:00,West,Medical,684,3,7,Normal,0,13,17,6,1,19.0,53.0,17.666666666666668
1368,2025-01-05 18:00:00,West,Fire,998,4,11,Normal,0,30,18,6,1,13.0,62.0,20.666666666666668
1369,2025-01-05 18:05:00,South,Medical,650,3,10,Normal,0,33,18,6,1,30.0,76.0,25.333333333333332
1370,2025-01-05 18:10:00,Central,Other,371,1,6,Severe,0,50,18,6,1,33.0,113.0,37.666666666666664
1371,2025-01-05 18:15:00,East,Other,145,1,16,Normal,0,24,18,6,1,50.0,107.0,35.666666666666664
1372,2025-01-05 18:20:00,Central,Fire,864,4,25,Normal,0,29,18,6,1,24.0,103.0,34.333333333333336
1373,2025-01-05 18:25:00,East,Police,400,2,10,Normal,0,23,18,6,1,29.0,76.0,25.333333333333332
1374,2025-01-05 18:30:00,South,Fire,889,4,22,Normal,0,24,18,6,1,23.0,76.0,25.333333333333332
1375,2025-01-05 18:35:00,East,Police,533,2,26,Normal,0,27,18,6,1,24.0,74.0,24.666666666666668
1376,2025-01-05 18:40:00,East,Other,136,1,15,Normal,0,31,18,6,1,27.0,82.0,27.333333333333332
1377,2025-01-05 18:45:00,South,Police,407,2,24,Normal,0,40,18,6,1,31.0,98.0,32.666666666666664
1378,2025-01-05 18:50:00,West,Police,373,2,19,Normal,1,52,18,6,1,40.0,123.0,41.0
1379,2025-01-05 18:55:00,West,Police,486,2,13,Normal,0,28,18,6,1,52.0,120.0,40.0
1380,2025-01-05 19:00:00,North,Other,127,1,26,Normal,0,29,19,6,1,28.0,109.0,36.333333333333336
1381,2025-01-05 19:05:00,West,Medical,533,3,28,Normal,0,31,19,6,1,29.0,88.0,29.333333333333332
1382,2025-01-05 19:10:00,Central,Police,738,2,13,Normal,0,29,19,6,1,31.0,89.0,29.666666666666668
1383,2025-01-05 19:15:00,North,Medical,380,3,24,Normal,0,20,19,6,1,29.0,80.0,26.666666666666668
1384,2025-01-05 19:20:00,West,Medical,753,3,29,Normal,0,29,19,6,1,20.0,78.0,26.0
1385,2025-01-05 19:25:00,North,Other,315,1,26,Normal,0,22,19,6,1,29.0,71.0,23.666666666666668
1386,2025-01-05 19:30:00,Central,Other,367,1,27,Normal,0,25,19,6,1,22.0,76.0,25.333333333333332
1387,2025-01-05 19:35:00,North,Medical,347,3,9,Normal,0,24,19,6,1,25.0,71.0,23.666666666666668
1388,2025-01-05 19:40:00,South,Police,688,2,10,Normal,0,34,19,6,1,24.0,83.0,27.666666666666668
1389,2025-01-05 19:45:00,North,Medical,381,3,18,Normal,0,25,19,6,1,34.0,83.0,27.666666666666668
1390,2025-01-05 19:50:00,East,Fire,1038,4,5,Normal,0,37,19,6,1,25.0,96.0,32.0
1391,2025-01-05 19:55:00,East,Fire,1050,4,24,Normal,0,32,19,6,1,37.0,94.0,31.333333333333332
1392,2025-01-05 20:00:00,South,Police,511,2,12,Normal,0,24,20,6,1,32.0,93.0,31.0
1393,2025-01-05 20:05:00,North,Medical,341,3,14,Normal,0,37,20,6,1,24.0,93.0,31.0
1394,2025-01-05 20:10:00,Central,Medical,830,3,25,Normal,0,23,20,6,1,37.0,84.0,28.0
1395,2025-01-05 20:15:00,Central,Medical,679,3,11,Normal,0,40,20,6,1,23.0,100.0,33.333333333333336
1396,2025-01-05 20:20:00,North,Fire,1198,4,16,Normal,0,42,20,6,1,40.0,105.0,35.0
1397,2025-01-05 20:25:00,West,Police,625,2,18,Normal,0,33,20,6,1,42.0,115.0,38.333333333333336
1398,2025-01-05 20:30:00,North,Police,705,2,18,Normal,1,55,20,6,1,33.0,130.0,43.333333333333336
1399,2025-01-05 20:35:00,North,Medical,502,3,5,Normal,0,37,20,6,1,55.0,125.0,41.666666666666664
1400,2025-01-05 20:40:00,Central,Medical,369,3,20,Normal,0,28,20,6,1,37.0,120.0,40.0
1401,2025-01-05 20:45:00,East,Medical,721,3,7,Normal,0,33,20,6,1,28.0,98.0,32.666666666666664
1402,2025-01-05 20:50:00,Central,Police,682,2,17,Normal,0,34,20,6,1,33.0,95.0,31.666666666666668
1403,2025-01-05 20:55:00,East,Other,221,1,13,Normal,0,33,20,6,1,34.0,100.0,33.333333333333336
1404,2025-01-05 21:00:00,Central,Medical,797,3,18,Normal,0,25,21,6,1,33.0,92.0,30.666666666666668
1405,2025-01-05 21:05:00,West,Medical,659,3,5,Normal,0,21,21,6,1,25.0,79.0,26.333333333333332
1406,2025-01-05 21:10:00,South,Police,502,2,18,Normal,0,21,21,6,1,21.0,67.0,22.333333333333332
1407,2025-01-05 21:15:00,Central,Medical,412,3,26,Normal,0,26,21,6,1,21.0,68.0,22.666666666666668
1408,2025-01-05 21:20:00,North,Fire,910,4,29,Normal,0,18,21,6,1,26.0,65.0,21.666666666666668
1409,2025-01-05 21:25:00,South,Medical,507,3,21,Normal,0,22,21,6,1,18.0,66.0,22.0
1410,2025-01-05 21:30:00,Central,Police,692,2,23,Normal,1,38,21,6,1,22.0,78.0,26.0
1411,2025-01-05 21:35:00,East,Police,730,2,28,Normal,0,19,21,6,1,38.0,79.0,26.333333333333332
1412,2025-01-05 21:40:00,West,Medical,629,3,22,Normal,0,13,21,6,1,19.0,70.0,23.333333333333332
1413,2025-01-05 21:45:00,West,Police,685,2,8,Normal,0,20,21,6,1,13.0,52.0,17.333333333333332
1414,2025-01-05 21:50:00,East,Medical,824,3,18,Normal,0,19,21,6,1,20.0,52.0,17.333333333333332
1415,2025-01-05 21:55:00,West,Medical,498,3,22,Normal,0,16,21,6,1,19.0,55.0,18.333333333333332
1416,2025-01-05 22:00:00,South,Other,326,1,23,Normal,0,19,22,6,1,16.0,54.0,18.0
1417,2025-01-05 22:05:00,Central,Medical,519,3,20,Normal,0,17,22,6,1,19.0,52.0,17.333333333333332
1418,2025-01-05 22:10:00,East,Other,276,1,6,Normal,0,22,22,6,1,17.0,58.0,19.333333333333332
1419,2025-01-05 22:15:00,East,Medical,711,3,29,Normal,0,28,22,6,1,22.0,67.0,22.333333333333332
1420,2025-01-05 22:20:00,Central,Police,427,2,6,Normal,0,29,22,6,1,28.0,79.0,26.333333333333332
1421,2025-01-05 22:25:00,South,Other,265,1,27,Normal,0,20,22,6,1,29.0,77.0,25.666666666666668
1422,2025-01-05 22:30:00,North,Police,321,2,28,Normal,0,18,22,6,1,20.0,67.0,22.333333333333332
1423,2025-01-05 22:35:00,West,Police,772,2,12,Normal,0,17,22,6,1,18.0,55.0,18.333333333333332
1424,2025-01-05 22:40:00,Central,Medical,307,3,13,Normal,0,21,22,6,1,17.0,56.0,18.666666666666668
1425,2025-01-05 22:45:00,East,Police,282,2,11,Normal,0,25,22,6,1,21.0,63.0,21.0
